URL, Price, Title, Author, Language, Binding, Publisher, Genre, ISBN10, ISBN13(Double Click to view), Pages, Edition,,,,
https://www.flipkart.com/oswaal-cbse-chapter-wise-solved-paper-class-12-physics-for-2019-exam/p/itmf6ff6dcgyhcbq?pid=9789387965331&lid=LSTBOK9789387965331W6ZNQT&marketplace=FLIPKART&srno=b_2_56&otracker=browse&fm=organic&iid=6dffeae9-ce66-49e0-91aa-d72ea91d9763.9789387965331.SEARCH,Rs: 243, Oswaal CBSE Chapter wise Solved Paper Class 12 Physics (For 2019 Exam),  Panel of Experts,English,Paperback,Oswal,Academic & Test Preparation,9387965333,9.78939E+12,259,Jan-18, ,,,
https://www.flipkart.com/cbse-chapterwise-solved-papers-economics-class-12/p/itmf6eg75zfsdmvk?pid=9789313161455&lid=LSTBOK9789313161455RSEDCI&marketplace=FLIPKART&srno=b_2_57&otracker=browse&fm=organic&iid=5caf18bd-7530-4821-929b-ce8ec4f1d020.9789313161455.SEARCH,Rs: 135, CBSE Chapterwise Solved Papers Economics Class 12,  Arihant Expert,English,Paperback,Arihant,Academic & Test Preparation,9313161451,9.78931E+12,368,2018, ,,,
https://www.flipkart.com/objective-biology-dr-ali-2019-neet-aiims-jipmer-mcq/p/itmf8hajkhaqnpxx?pid=RBKF8HYW9K6WCC4F&lid=LSTRBKF8HYW9K6WCC4F8ZG9X5&marketplace=FLIPKART&srno=b_2_58&otracker=browse&fm=organic&iid=2b1a6f29-ca00-4ebc-88d7-c018cefbf1ed.RBKF8HYW9K6WCC4F.SEARCH,Rs: 628, Objective Biology ( Dr. Ali)-2019 For Neet - Aiims & Jipmer Mcq, ,ENGLISH, ,SASA PUBLICATION, , , , , , ,,,
https://www.flipkart.com/gene-machine/p/itmfc6wh89wzfaq3?pid=9789353023232&lid=LSTBOK9789353023232NZFRIS&marketplace=FLIPKART&srno=b_2_59&otracker=browse&fm=organic&iid=d4595f5f-d6af-4e89-add8-632a340d8327.9789353023232.SEARCH,Rs: 436, Gene machine,  Ramakrishnan Venkit,English,Hardcover,Harper,Social Science,9353023238,9.78935E+12, ,1st Edition, ,,,
https://www.flipkart.com/mandala-art-colouring-books-adults-tear-out-sheets-adult-book/p/itmf4x7rmsggqthv?pid=9789386538604&lid=LSTBOK9789386538604JSVMEZ&marketplace=FLIPKART&srno=b_2_60&otracker=browse&fm=organic&iid=en_vloEqV9gmI8c2XQXOZ8bP6FdP%2F4km2uu4%2BRtyyBhKLowqGToFQHY509SybsPk0eu,Rs: 188, Mandala Art: Colouring Books for Adults with Tear Out Sheets (Adult Colouring Book) - Colouring books for Adults with tear out sheets,  unknown,English,Paperback,Wonder House Books,Juvenile Nonfiction,9386538601,9.78939E+12, , , ,,,
https://www.flipkart.com/together-ead-cbse-15-1-sample-papers-class-10-mathematics-science-social-2019-examinations-set-3-books/p/itmfaaruxrzkfpgm?pid=RBKFAANNQDY7SCFQ&lid=LSTRBKFAANNQDY7SCFQVYABLD&marketplace=FLIPKART&srno=b_2_61&otracker=browse&fm=organic&iid=f6d8590a-c5bc-49bc-b887-fe4d99188c4f.RBKFAANNQDY7SCFQ.SEARCH,Rs: 487, Together With EAD CBSE 15+1 Sample Papers For Class 10 Mathematics + Science + Social Science For 2019 Examinations (Set Of 3 Books), ,English, ,SCHAND, , , , , , ,,,
https://www.flipkart.com/civil-engineering-through-objective-type-questions/p/itmdytgbahethnyb?pid=9788123907970&lid=LSTBOK9788123907970RUVNPJ&marketplace=FLIPKART&srno=b_2_62&otracker=browse&fm=organic&iid=c26a4451-fffe-4cca-b40a-e7981ed37382.9788123907970.SEARCH,Rs: 284, Civil Engineering: Through Objective Type Questions,  Gupta,English,Paperback,SCHAND,Technology & Engineering,8123907974,9.78812E+12,550, , ,,,
https://www.flipkart.com/last-avatar-age-kalki-1/p/itmfaedckbfs9t2c?pid=9789353024666&lid=LSTBOK97893530246667TOHCE&marketplace=FLIPKART&srno=b_2_63&otracker=browse&fm=organic&iid=84219662-b864-4198-935d-bc5f1f73c887.9789353024666.SEARCH,Rs: 186, The Last Avatar (Age of Kalki #1),  Mudagal. Vishwas,English,Paperback,Harper,Fiction,9353024668,9.78935E+12, ,1st Edition, ,,,
https://www.flipkart.com/collected-works-kahlil-gibran/p/itmdyhahhdvzzmdh?pid=9789387779020&lid=LSTBOK9789387779020ADEE7R&marketplace=FLIPKART&srno=b_2_64&otracker=browse&fm=organic&iid=en_vloEqV9gmI8c2XQXOZ8bP6FdP%2F4km2uu4%2BRtyyBhKLpd%2FOIPczt%2FlpQubUTZ4k%2Bg,Rs: 455, Collected Works of Kahlil Gibran,  Gibran Khalil,English,Hardcover,Wonder House Books,Poetry,9387779025,9.78939E+12, , , ,,,
https://www.flipkart.com/surveying-levelling-2e/p/itmdvj6bqmgwbdz7?pid=9789332901537&lid=LSTBOK97893329015379IDZJQ&marketplace=FLIPKART&srno=b_2_65&otracker=browse&fm=organic&iid=9f12c49c-425e-474d-ba06-44c6707f7643.9789332901537.SEARCH,Rs: 323, Surveying & Levelling- 2e,  BASAK.,English,Paperback,Mcgrawhill,Technology & Engineering,9332901538,9.78933E+12, , , ,,,
https://www.flipkart.com/happiness-express/p/itmfb4n5mcrfpyer?pid=9789387894198&lid=LSTBOK9789387894198NVFDB7&marketplace=FLIPKART&srno=b_2_66&otracker=browse&fm=organic&iid=5e8ccdd9-3b23-4d9d-83de-a6ef90eba465.9789387894198.SEARCH,Rs: 263, Happiness Express,  Khurshed Batliwala' and  ' Dinesh Ghodke,English,Paperback,Westland, ,9387894193,9.78939E+12,288,2018, ,,,
https://www.flipkart.com/brief-answers-big-questions/p/itmf5bj4ebcqjdpj?pid=9781473695986&lid=LSTBOK9781473695986KY63TE&marketplace=FLIPKART&srno=b_2_67&otracker=browse&fm=organic&iid=1a3c62a3-d715-4a1d-b187-a9d6d1a15923.9781473695986.SEARCH,Rs: 362, Brief Answers to the Big Questions,  Hawking Stephen,English,Hardcover,Hachette,Biography & Autobiography,1473695988,9.78147E+12,256,2018, ,,,
https://www.flipkart.com/dental-pulse-2018-vol-1-2-3/p/itmfbzg3wk5shzzq?pid=9788193467671&lid=LSTBOK9788193467671OEHIWZ&marketplace=FLIPKART&srno=b_2_68&otracker=browse&fm=organic&iid=0e39cb85-3dc8-4afb-b51a-6cf07b1ad3b8.9788193467671.SEARCH,Rs: 3542, Dental Pulse 2018 Vol-1-2 and 3,  K. Satheesh Kumar Reddy,English,Paperback,Swapna Medical Pubilishers,Academic & Test Preparation,8193467671,9.78819E+12,3484,Dec-18, ,,,
https://www.flipkart.com/objective-electrical-technology/p/itmdytgaqf6vwney?pid=9788121920971&lid=LSTBOK97881219209710GQUSU&marketplace=FLIPKART&srno=b_2_69&otracker=browse&fm=organic&iid=20740c11-38b3-45c1-aee8-195ee6529f11.9788121920971.SEARCH,Rs: 444, Objective Electrical Technology,  Mehta V. K.,English,Paperback,Schand,Technology & Engineering,8121920973,9.78812E+12,712, , ,,,
https://www.flipkart.com/was-it-love/p/itmf7fhwdgrhwzrd?pid=9789387022300&lid=LSTBOK9789387022300FCNYDQ&marketplace=FLIPKART&srno=b_2_70&otracker=browse&fm=organic&iid=en_vloEqV9gmI8c2XQXOZ8bP6FdP%2F4km2uu4%2BRtyyBhKLoK9%2F1OpzQVcS%2FX%2Fr1ZK6w9,Rs: 111, Was it Love?,  Neha Sultania,English,Paperback,Srishti,Romance; Contemporary; Indian Writing; Love Saga; Literature & Fiction; Thriller,9387022307,9.78939E+12,192,Jan-18, ,,,
https://www.flipkart.com/arihant-class-10-15-sample-question-paper-combo-mathematics-science-social-science/p/itmf9uxrpysz4ghh?pid=RBKF9RGHHBYTQFKU&lid=LSTRBKF9RGHHBYTQFKUQZ931W&marketplace=FLIPKART&srno=b_2_71&otracker=browse&fm=organic&iid=204bea3b-aef6-493d-82ca-a5f45796d378.RBKF9RGHHBYTQFKU.SEARCH,Rs: 320, Arihant Class 10 15-Sample Question Paper Combo (Mathematics+science+social Science),  MADHUMITA PATTREA YP SINGH,ENGLISH, ,ARIHANT PRAKASHAN, , , , , , ,,,
https://www.flipkart.com/cbse-u-like-mathematics-class-10-sample-paper-with-solutions-model-test-papers-for-revision-2019-examination/p/itmf7gwvnnrxwgvg?pid=9789386653994&lid=LSTBOK9789386653994OTY71I&marketplace=FLIPKART&srno=b_2_72&otracker=browse&fm=organic&iid=349fcb6c-149f-4203-9e52-a5e2371459a4.9789386653994.SEARCH,Rs: 238, CBSE U-Like Mathematics Class 10 Sample Paper (With Solutions) & Model Test Papers (For Revision) 2019 Examination,  U Like,English,Paperback, , ,9386653990,9.78939E+12, , , ,,,
https://www.flipkart.com/10-last-years-solved-papers-science-cbse-class-12-2019-examination/p/itmf5ju6gxfgggju?pid=9789387660434&lid=LSTBOK97893876604348T2EHS&marketplace=FLIPKART&srno=b_2_73&otracker=browse&fm=organic&iid=8ae6b11a-9321-4efe-952d-e28bf1e9286a.9789387660434.SEARCH,Rs: 624, 10 Last Years Solved Papers - Science - CBSE Class 12 for 2019 Examination,  Oswal Publishers,English,Paperback,SCHAND,Academic,9387660435,9.78939E+12,984,2018, ,,,
https://www.flipkart.com/the-prophet/p/itmfc7gdhdxgtgve?pid=9788172343545&lid=LSTBOK9788172343545FPREFM&marketplace=FLIPKART&srno=b_2_74&otracker=browse&fm=organic&iid=en_vloEqV9gmI8c2XQXOZ8bP6FdP%2F4km2uu4%2BRtyyBhKLrZ%2FQzfPa%2Fk64yk%2BgksQ155,Rs: 95, The prophet,  Gibran Kahlil,English,Paperback,Prakash Book Depot,Fiction, 817234354X,9.78817E+12,128, , ,,,
https://www.flipkart.com/official-guide-gre-general-test-third/p/itmevzvfdtzbadxd?pid=9789352607372&lid=LSTBOK9789352607372KG3XJP&marketplace=FLIPKART&srno=b_2_75&otracker=browse&fm=organic&iid=74795880-547a-42c8-ae46-d691cede46b0.9789352607372.SEARCH,Rs: 691, The Official Guide to the GRE General Test Third Edition,  ETS,English,Paperback,Mcgrawhill,Entrance Exams Preparation,9352607376,9.78935E+12,608,Third- 2017, ,,,
https://www.flipkart.com/arihant-succeed-15-sample-question-papers-class-12-set-3-books-physics-chemistry-mathematics-combo/p/itmf9x42dhyqyhzv?pid=RBKF9WZAHMWUD8RQ&lid=LSTRBKF9WZAHMWUD8RQ9FOY9V&marketplace=FLIPKART&srno=b_2_76&otracker=browse&fm=organic&iid=e03a7e2d-31f5-4ca7-9ab2-e81705497896.RBKF9WZAHMWUD8RQ.SEARCH,Rs: 385, Arihant I Succeed 15 Sample Question Papers Class-12 Set Of 3 Books (Physics+chemistry+mathematics) Combo,  S.K. SINGH' and  ' GEETA RASTOGI,ENGLISH, ,ARIHANT PRAKASHAN, , , , , , ,,,
https://www.flipkart.com/cbse-full-marks-super-20-class-10-sample-papers-mathematics-science-social-2019-examination/p/itmf8uzhhkyxjc4u?pid=RBKF8UNKYHHECB2F&lid=LSTRBKF8UNKYHHECB2F95NEEP&marketplace=FLIPKART&srno=b_2_77&otracker=browse&fm=organic&iid=d1a950f1-f98f-45cb-9770-2df566f4c9b1.RBKF8UNKYHHECB2F.SEARCH,Rs: 459, CBSE Full Marks Super 20 Class 10 Sample Papers Mathematics + Science + Social Science For 2019 Examination, ,English, ,Full Circle Education Pvt Ltd, , , , , , ,,,
https://www.flipkart.com/pyjamas-are-forgiving/p/itmf79hu6xjfjep5?pid=9789386228970&lid=LSTBOK9789386228970WC0MKM&marketplace=FLIPKART&srno=b_2_78&otracker=browse&fm=organic&iid=11531a06-0914-41e2-9666-5d92d4693620.9789386228970.SEARCH,Rs: 181, Pyjamas are Forgiving,  Khanna Twinkle,English,Paperback,Hachette,Fiction,9386228971,9.78939E+12,240, , ,,,
https://www.flipkart.com/gmat-official-guide-2019-set-3-first/p/itmf6gzgszqnxe8n?pid=9788126574513&lid=LSTBOK978812657451347YT0Z&marketplace=FLIPKART&srno=b_2_79&otracker=browse&fm=organic&iid=9692c7f2-df87-4b52-af29-1bfac74fd838.9788126574513.SEARCH,Rs: 3248, GMAT Official Guide 2019 (Set of 3) First Edition,  GMAC,English,Paperback,SCHAND,Entrance Exams Preparation,8126574518,9.78813E+12,1536,First- 2018, ,,,
https://www.flipkart.com/psychology-pearson-5th/p/itmezu57vywcd4xg?pid=9789352861798&lid=LSTBOK9789352861798N8Y7IJ&marketplace=FLIPKART&srno=b_2_80&otracker=browse&fm=organic&iid=en_vloEqV9gmI8c2XQXOZ8bP6FdP%2F4km2uu4%2BRtyyBhKLovxOsCxZFzctRgwhwVR3U4,Rs: 549, Psychology by Pearson 5th Edition,  Saundra' and  ' K. Ciccarelli' and  ' J. Noland ' and  'White' and  ' Adapted by Girishwar' and  ' Misra,English,Paperback,Pearson,Academic and Professional,9352861795,9.78935E+12,768,Fifth- 2017, ,,,
https://www.flipkart.com/theory-of-machines/p/itmdwxu9cdmgfp5q?pid=9788121925242&lid=LSTBOK97881219252429A8LVM&marketplace=FLIPKART&srno=b_3_81&otracker=browse&fm=organic&iid=60466570-71dc-402e-9b80-f543226bd281.9788121925242.SEARCH,Rs: 514, Theory of Machines,  Khurmi R. S.,English,Paperback,Schand,Technology & Engineering, 812192524X,9.78812E+12,1071, , ,,,
https://www.flipkart.com/princples-of-electronics/p/itmdytg9xrmgzwxy?pid=9788121924504&lid=LSTBOK9788121924504EMMZAR&marketplace=FLIPKART&srno=b_3_82&otracker=browse&fm=organic&iid=ccb641a7-a5f6-49b7-8df9-01f39a2d1dad.9788121924504.SEARCH,Rs: 520, Princples of Electronics,  Mehta V. K.,English,Paperback,SCHAND,Technology & Engineering,8121924502,9.78812E+12,496, , ,,,
https://www.flipkart.com/java-complete-reference/p/itmfbwsmshe53uae?pid=9780070636774&lid=LSTBOK9780070636774WXFCGI&marketplace=FLIPKART&srno=b_3_83&otracker=browse&fm=organic&iid=59410a00-f96f-4059-bc67-c9b958bbce80.9780070636774.SEARCH,Rs: 597, Java: The Complete Reference,  Schildt Herbert,English,Paperback,Mcgrawhill,Computers, 007063677X,9.78007E+12,1056, , ,,,
https://www.flipkart.com/dharmayoddha-kalki-avatar-vishnu-book-1/p/itmf3xzf7kw5c447?pid=9788193503300&lid=LSTBOK9788193503300CRYKEK&marketplace=FLIPKART&srno=b_3_84&otracker=browse&fm=organic&iid=en_pkLMbsdhwr%2BvfBLt47EJaHUNCXXxKRYsK8htYTDZG5MZ889CT0zhPe7Rueok1pbz,Rs: 188, Dharmayoddha Kalki - Avatar of Vishnu Book 1,  Kevin Missal,English,Paperback,Fingerprint Publishing,Fiction,8193503309,9.78819E+12,464, , ,,,
https://www.flipkart.com/general-studies-paper-civil-services-preliminary-examination-2019-first/p/itmf7ykzfm3m7quz?pid=9789353160852&lid=LSTBOK9789353160852HH0RRW&marketplace=FLIPKART&srno=b_3_85&otracker=browse&fm=organic&iid=560b3a74-36a3-4066-98bc-28bbc4689eb6.9789353160852.SEARCH,Rs: 966, General Studies - Paper I for Civil Services Preliminary Examination (2019) First Edition,  MHE,English,Paperback,Mcgrawhill,Entrance Exams Preparation,9353160855,9.78935E+12, ,First, ,,,
https://www.flipkart.com/15-practice-sets-intelligence-bureau-ib-security-assistant-executive-exam/p/itmfayyyufrffx7r?pid=9789388373333&lid=LSTBOK9789388373333KUSONF&marketplace=FLIPKART&srno=b_3_86&otracker=browse&fm=organic&iid=7f9f2e1e-4545-45a7-971d-9e7af86eee03.9789388373333.SEARCH,Rs: 134, 15 Practice Sets for Intelligence Bureau (IB) Security Assistant/ Executive Exam,  Disha Experts,English,Paperback,Disha,Entrance Exam,9388373332,9.78939E+12, ,Jan-18, ,,,
https://www.flipkart.com/physics-volume-i/p/itmdytmvygedvpch?pid=9788126510887&lid=LSTBOK9788126510887V8OQX9&marketplace=FLIPKART&srno=b_3_87&otracker=browse&fm=organic&iid=0bff2e7d-4678-4139-b597-d058292ceba7.9788126510887.SEARCH,Rs: 510, Physics (Volume - I),  Resnick,English,Paperback,Wiley,Science,8126510889,9.78813E+12,624, , ,,,
https://www.flipkart.com/descriptive-english/p/itmem7hfhhyxrkdh?pid=9789385980770&lid=LSTBOK9789385980770HJORUP&marketplace=FLIPKART&srno=b_3_88&otracker=browse&fm=organic&iid=633214d8-b5c3-4b23-9bbb-5db2ffbb1ce5.9789385980770.SEARCH,Rs: 139, Descriptive English,  Bakshi S. P.,English,Paperback,Arihant,Foreign Language Study,9385980777,9.78939E+12,704, , ,,,
https://www.flipkart.com/hippie/p/itmfcyujddszu5yw?pid=9780670091782&lid=LSTBOK97806700917823BZNQW&marketplace=FLIPKART&srno=b_3_89&otracker=browse&fm=organic&iid=b74f172c-9e21-487c-8420-efe3da71d5f0.9780670091782.SEARCH,Rs: 203, Hippie,  Coelho Paulo,English,Hardcover,Penguin,Fiction,670091782,9.78067E+12,272, , ,,,
https://www.flipkart.com/diary-young-girl/p/itmfbug4pey2us82?pid=9788172345198&lid=LSTBOK9788172345198CTT30X&marketplace=FLIPKART&srno=b_3_90&otracker=browse&fm=organic&iid=en_pkLMbsdhwr%2BvfBLt47EJaHUNCXXxKRYsK8htYTDZG5PAtwlYk5BWf1pTEo49fJAq,Rs: 143, The Diary Of A Young Girl,  Anne Frank,English,Paperback,FINGERPRINT,Literature & Fiction,8172345194,9.78817E+12, ,2014, ,,,
https://www.flipkart.com/41-years-1978-2018-jee-advanced-iit-jee-17-yrs-main-topic-wise-solved-paper-pcm/p/itmf56xhhhz88fft?pid=9789388026130&lid=LSTBOK9789388026130TDSR2P&marketplace=FLIPKART&srno=b_3_91&otracker=browse&fm=organic&iid=21d427dc-2037-4fec-b9da-e402d846e1f8.9789388026130.SEARCH,Rs: 797, 41 Years (1978-2018) JEE Advanced (IIT-JEE) + 17 yrs JEE Main Topic-wise Solved Paper PCM,  Agarwal O. P.,English,Paperback,Disha,Education,9388026136,9.78939E+12, , , ,,,
https://www.flipkart.com/six-crows-collector-s/p/itmf84syfdaua9gk?pid=9781510106284&lid=LSTBOK9781510106284LR9X4P&marketplace=FLIPKART&srno=b_3_92&otracker=browse&fm=organic&iid=92c5f656-dfa3-472f-a541-a5c45684ea94.9781510106284.SEARCH,Rs: 559, Six of Crows: Collector's Edition,  Leigh Bardugo,English,Hardcover,Hachette,Fiction,1510106286,9.78151E+12, , , ,,,
https://www.flipkart.com/frankenstein/p/itmf4w2znmku95ed?pid=9780143445432&lid=LSTBOK9780143445432OUM4RV&marketplace=FLIPKART&srno=b_3_93&otracker=browse&fm=organic&iid=ec973e7f-1a07-4305-8ac7-925778c84f42.9780143445432.SEARCH,Rs: 98, Frankenstein,  Mary Shelley,English,Paperback,Penguin,Literature & Fiction, 014344543X,9.78014E+12,224,First- 2018, ,,,
https://www.flipkart.com/power-your-subconscious-mind/p/itmfawz5jdrcvuba?pid=9788192910963&lid=LSTBOK9788192910963MJHFLY&marketplace=FLIPKART&srno=b_3_94&otracker=browse&fm=organic&iid=en_pkLMbsdhwr%2BvfBLt47EJaHUNCXXxKRYsK8htYTDZG5MSnONSxUngzWLMBbpo0%2Bp3e72YKWkJpmnlXDm6d69d7A%3D%3D,Rs: 94, The Power of Your Subconscious Mind,  Dr. Joseph Murphy,English,Paperback,Amazing Reads,Self-Help,8192910962,9.78819E+12,280,2018, ,,,
https://www.flipkart.com/textbook-machine-design/p/itmdwxu94d6szcpu?pid=9788121925372&lid=LSTBOK97881219253723AEGEK&marketplace=FLIPKART&srno=b_3_95&otracker=browse&fm=organic&iid=faf198c0-bae4-45db-af63-c21d52ec8368.9788121925372.SEARCH,Rs: 476, Textbook of Machine Design,  Khurmi R. S.,English,Paperback,SCHAND,Technology & Engineering,8121925371,9.78812E+12,1230, , ,,,
https://www.flipkart.com/men-mars-women-venus/p/itmfbzpxgxyccsfm?pid=9788186775486&lid=LSTBOK97881867754860LDCXI&marketplace=FLIPKART&srno=b_3_96&otracker=browse&fm=organic&iid=60a9a94a-d2e2-43de-9632-ec5a71b52853.9788186775486.SEARCH,Rs: 96, Men are from Mars Women are from Venus,  Gray John,Hindi,Paperback,Manjul,Self-Help, 818677548X,9.78819E+12,154, , ,,,
https://www.flipkart.com/you-don-t-know-js-6-volumes-set/p/itmexvysmxzvjzah?pid=9789352136261&lid=LSTBOK9789352136261E3EUDR&marketplace=FLIPKART&srno=b_3_97&otracker=browse&fm=organic&iid=bd1d867d-bc9f-4697-bfed-5fc6fba43a11.9789352136261.SEARCH,Rs: 2325, You Don't Know JS - 6 Volumes Set,  Kyle Simpson,English,Paperback,Shroff/O'Reilly,Academic and Professional,9352136268,9.78935E+12,1220,First- 2016, ,,,
https://www.flipkart.com/5-mock-tests-nta-neet-2019-question-paper/p/itmfaapxt27nfgbx?pid=9789388373173&lid=LSTBOK9789388373173LYDM06&marketplace=FLIPKART&srno=b_3_98&otracker=browse&fm=organic&iid=3a685b08-18d5-47cc-babe-07797194bf75.9789388373173.SEARCH,Rs: 40, 5 Mock Tests for NTA NEET with 2019 Question Paper,  Disha Experts,English,Paperback,Disha,Entrance Exam,9388373170,9.78939E+12,120,Jan-18, ,,,
https://www.flipkart.com/turning-points-journey-through-challanges/p/itmf4kesgvb269hc?pid=9789350293478&lid=LSTBOK97893502934780HR20G&marketplace=FLIPKART&srno=b_3_99&otracker=browse&fm=organic&iid=687b365e-0faf-4200-9f23-0d808750e864.9789350293478.SEARCH,Rs: 135, Turning Points : A Journey Through Challanges,  Abdul Kalam A. P. J.,English,Paperback,Harper,Biography & Autobiography,9350293471,9.78935E+12,192, , ,,,
https://www.flipkart.com/mandala-art-colouring-books-adults-tear-out-sheets-adult-book/p/itmf4x7rmsggqthv?pid=9789386538604&lid=LSTBOK9789386538604JSVMEZ&marketplace=FLIPKART&srno=b_3_100&otracker=browse&fm=organic&iid=en_pkLMbsdhwr%2BvfBLt47EJaHUNCXXxKRYsK8htYTDZG5O%2BHa4AdgIMPjq2Gl5OGSAg,Rs: 188, Mandala Art: Colouring Books for Adults with Tear Out Sheets (Adult Colouring Book) - Colouring books for Adults with tear out sheets,  unknown,English,Paperback,Wonder House Books,Juvenile Nonfiction,9386538601,9.78939E+12, , , ,,,
https://www.flipkart.com/inorganic-chemistry/p/itmfc7zymgzc4gkh?pid=9788177581300&lid=LSTBOK9788177581300QRAUT7&marketplace=FLIPKART&srno=b_3_101&otracker=browse&fm=organic&iid=9b8a6fa5-ab1f-411a-9074-46d8dff3c6e1.9788177581300.SEARCH,Rs: 657, Inorganic Chemistry,  Huheey James E.,English,Paperback,Pearson,Science,8177581309,9.78818E+12,826, , ,,,
https://www.flipkart.com/cbse-class-x-2019-35-sample-papers/p/itmf7nrys6feaawz?pid=9789388182003&lid=LSTBOK9789388182003MMVCJS&marketplace=FLIPKART&srno=b_3_102&otracker=browse&fm=organic&iid=b0a459bf-accf-4ec3-a183-672a927284a5.9789388182003.SEARCH,Rs: 326, CBSE Class X 2019 - 35 Sample Papers,  Career Launcher,English,Paperback,GKP,School Book,9388182006,9.78939E+12,748,2018, ,,,
https://www.flipkart.com/pearson-iit-foundation-chemistry-class-9/p/itmf2zyzv8barbhk?pid=9789352866755&lid=LSTBOK9789352866755GFJA1L&marketplace=FLIPKART&srno=b_3_103&otracker=browse&fm=organic&iid=eb7a68c7-5fe1-4b25-991e-5a8b1fba4cd5.9789352866755.SEARCH,Rs: 175, Pearson IIT Foundation Chemistry Class 9,  unknown,English,Paperback,Pearson,Education,9352866754,9.78935E+12, , , ,,,
https://www.flipkart.com/collected-works-kahlil-gibran/p/itmdyhahhdvzzmdh?pid=9789387779020&lid=LSTBOK9789387779020ADEE7R&marketplace=FLIPKART&srno=b_3_104&otracker=browse&fm=organic&iid=en_pkLMbsdhwr%2BvfBLt47EJaHUNCXXxKRYsK8htYTDZG5NyjBb16PLEofd%2B2DKCSu4w,Rs: 455, Collected Works of Kahlil Gibran,  Gibran Khalil,English,Hardcover,Wonder House Books,Poetry,9387779025,9.78939E+12, , , ,,,
https://www.flipkart.com/magic-thinking-big/p/itmfbphzeu34zuaf?pid=9788183221849&lid=LSTBOK9788183221849JZBFM3&marketplace=FLIPKART&srno=b_3_105&otracker=browse&fm=organic&iid=e653321a-6d20-478c-8105-a51dc83fb025.9788183221849.SEARCH,Rs: 108, The Magic of Thinking Big,  Schwartz David J.,Telugu,Paperback,Manjul,Self-Help, 818322184X,9.78818E+12, , , ,,,
https://www.flipkart.com/robbins-cotran-pathologic-basis-disease-set-2-volumes/p/itmdyyxvmqfakfkx?pid=9788131239025&lid=LSTBOK9788131239025WYTMZU&marketplace=FLIPKART&srno=b_3_106&otracker=browse&fm=organic&iid=69df2f84-6ff6-45c8-8836-a4c5a77fd8ec.9788131239025.SEARCH,Rs: 2160, Robbins & Cotran - Pathologic Basis of Disease (Set of 2 Volumes),  Abul K. Abbas' and  ' Vinay Kumar' and  ' Jon C. Aster,English,Paperback,Elsevier, ,8131239020,9.78813E+12, ,2014, ,,,
https://www.flipkart.com/semiconductor-physics-devices-sie/p/itmezunqgfxzx3yh?pid=9780071070102&lid=LSTBOK9780071070102ZMLKEN&marketplace=FLIPKART&srno=b_3_107&otracker=browse&fm=organic&iid=f753287c-6e12-4010-b249-9bb5d77219d5.9780071070102.SEARCH,Rs: 540, Semiconductor Physics and Devices (SIE),  Neamen Donald,English,Paperback,Mcgrawhill,Science,71070109,9.78007E+12, , , ,,,
https://www.flipkart.com/guinness-world-records-2019/p/itmfajdy6qswrvy5?pid=9781912286461&lid=LSTBOK9781912286461I7S7YQ&marketplace=FLIPKART&srno=b_3_108&otracker=browse&fm=organic&iid=8774c7fe-1388-4285-83f8-377bf8d5d157.9781912286461.SEARCH,Rs: 623, Guinness World Records 2019,  Guinness World Records,English,Hardcover,Penguin,Reference,1912286467,9.78191E+12,256, , ,,,
https://www.flipkart.com/upsc-new-syllabus-tips-crack-ias-preliminary-mains-exam/p/itmf7vnpmmy6njmt?pid=9789388240130&lid=LSTBOK9789388240130ZVENOR&marketplace=FLIPKART&srno=b_3_109&otracker=browse&fm=organic&iid=b3c41e2d-6ac7-4b1d-979d-79d9c4b16c5a.9789388240130.SEARCH,Rs: 69, UPSC New Syllabus & Tips to Crack IAS Preliminary and Mains Exam,  Disha Experts,English,Paperback,Disha,Entrance Exam,9388240138,9.78939E+12,228,Mar-18, ,,,
https://www.flipkart.com/was-it-love/p/itmf7fhwdgrhwzrd?pid=9789387022300&lid=LSTBOK9789387022300FCNYDQ&marketplace=FLIPKART&srno=b_3_110&otracker=browse&fm=organic&iid=en_pkLMbsdhwr%2BvfBLt47EJaHUNCXXxKRYsK8htYTDZG5NiBN6hcoB6Dt5dtynKz0RC,Rs: 111, Was it Love?,  Neha Sultania,English,Paperback,Srishti,Romance; Contemporary; Indian Writing; Love Saga; Literature & Fiction; Thriller,9387022307,9.78939E+12,192,Jan-18, ,,,
